level_0,index,field_id,region,crop,start_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3
4845,6734,2024 62.23.02.002.01,Рязань,Соя,2024-05-26,2024-09-25,1.1863178690872151,2.0,4.55,21.090243902439024,20.219512195121958,17.32439024390244,17.366666666666664,18.49794104038602,19.839556122671656,15.090285949194692,14.646143733095444,Бобовые,Яровая,2.5923028620530033,0.3799560724503017,2.2341042947077465
4846,6735,2024 62.23.06.005.00,Рязань,Кукуруза,2024-05-26,2024-09-09,1.471898498412039,8.0,26.86,20.377142857142854,21.61428571428571,18.73714285714286,18.96923076923077,18.181699574138605,20.280519558431344,17.797415869211548,17.559865640073703,Судецветные,Яровая,2.1954432830042485,1.3337661558543665,0.9397269879313122
4847,6736,2024 62.24.07.011.00,Рязань,Соя,2024-05-26,2024-09-13,0.6516739323533702,1.6,1.47,20.51891891891892,21.459459459459453,18.01621621621622,18.381481481481483,18.29613638028273,20.229836673049206,16.655685633257683,16.656588524350944,Бобовые,Яровая,2.222782538636192,1.2296227864102462,1.3605305829585355
4848,6737,2024 16.13.13.029.00,Татарстан,Кукуруза,2024-05-27,2024-09-24,1.2341577806643336,6.2,15.1,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Судецветные,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4849,6738,2024 16.13.13.030.00,Татарстан,Кукуруза,2024-05-27,2024-09-24,1.1671749601054062,6.2,13.72,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Судецветные,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4850,6739,2024 16.13.13.033.00,Татарстан,Кукуруза,2024-05-27,2024-09-24,1.537907261294679,6.2,22.66,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Судецветные,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4851,6740,2024 16.13.13.041.00,Татарстан,Кукуруза,2024-05-27,2024-09-25,1.1468902889339005,6.2,13.32,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Судецветные,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4852,6741,2024 16.13.15.005.00,Татарстан,Кукуруза,2024-05-27,2024-09-23,1.3247620694312456,6.2,17.12,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Судецветные,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4853,6742,2024 16.13.15.006.00,Татарстан,Кукуруза,2024-05-27,2024-09-23,1.0027643298779818,6.2,10.7,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Судецветные,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4854,6747,2024 22.47.11.003.00,Алтай,Соя,2024-05-27,2024-10-04,2.771650782511805,2.0,29.97,21.402325581395345,20.00930232558139,16.57093023255814,15.559375,18.712324835527983,19.741945035293373,13.672798721553075,12.123001127615405,Бобовые,Яровая,2.690000745867362,0.26735729028801813,2.898131511005065
4855,6748,2024 22.47.11.026.00,Алтай,Соя,2024-05-27,2024-10-05,1.81319474994812,2.0,10.26,21.452272727272724,19.870454545454542,16.22159090909091,14.527272727272733,18.735553248356894,19.63572970559251,13.252232527401002,11.536139679975731,Бобовые,Яровая,2.716719478915831,0.2347248398620323,2.969358381689908
4856,6749,2024 22.47.11.027.00,Алтай,Соя,2024-05-27,2024-10-05,1.1362291522394166,2.0,4.23,21.452272727272724,19.870454545454542,16.22159090909091,14.527272727272733,18.735553248356894,19.63572970559251,13.252232527401002,11.536139679975731,Бобовые,Яровая,2.716719478915831,0.2347248398620323,2.969358381689908
4857,6750,2024 22.47.11.028.00,Алтай,Соя,2024-05-27,2024-10-01,0.9858167945227653,2.0,3.36,21.399999999999995,20.002380952380957,17.010714285714283,15.559375,18.700192688754843,19.746648841786037,14.29864158697139,12.123001127615405,Бобовые,Яровая,2.699807311245152,0.25573211059491996,2.712072698742892
4858,6751,2024 22.47.11.030.02,Алтай,Кукуруза,2024-05-27,2024-10-08,1.7667524132661543,11.0,53.370000000000005,21.47777777777777,19.864444444444445,15.798888888888884,14.527272727272733,18.75559650950452,19.568465522433,12.828560512790286,11.536139679975731,Судецветные,Яровая,2.72218126827325,0.29597892201144305,2.970328376098598
4859,6752,2024 36.29.07.008.00,Воронеж,Соя,2024-05-27,2024-09-22,1.2635885140002905,2.1,5.33,21.035897435897432,20.646153846153844,18.29615384615385,18.022413793103446,18.635273782225,19.981474882935352,15.84050146123218,15.247671855769775,Бобовые,Яровая,2.400623653672433,0.664678963218492,2.4556523849216703
4860,6753,2024 40.10.04.001.02,Калуга,Пшеница,2024-05-27,2024-08-31,0.051481955835143346,5.3,0.28,20.893749999999997,21.9,19.2421875,19.23541666666667,18.11189236111111,20.59153603830645,18.96009633299458,18.680134372177054,Злаковые,Яровая,2.781857638888887,1.3084639616935476,0.2820911670054187
4861,6754,2024 40.10.08.011.00,Калуга,Пшеница,2024-05-27,2024-08-31,0.04428768020111626,5.3,0.24,20.893749999999997,21.9,19.2421875,19.23541666666667,18.11189236111111,20.59153603830645,18.96009633299458,18.680134372177054,Злаковые,Яровая,2.781857638888887,1.3084639616935476,0.2820911670054187
4862,6755,2024 40.10.08.027.00,Калуга,Пшеница,2024-05-27,2024-08-29,0.07451220310984266,5.3,0.41,20.709677419354836,22.14516129032258,19.270967741935483,19.130434782608692,18.071599353090303,20.63618826298825,18.904560494798496,18.61489807941558,Злаковые,Яровая,2.6380780662645336,1.5089730273343314,0.366407247136987
4863,6756,2024 40.14.05.040.00,Калуга,Кукуруза,2024-05-27,2024-09-06,0.42965983669522123,9.8,5.26,20.929411764705875,21.576470588235296,18.980882352941176,19.450000000000003,18.2802745895106,20.446518614723622,18.02831794450966,18.016042756836654,Судецветные,Яровая,2.649137175195275,1.1299519735116732,0.9525644084315168
4864,6757,2024 40.14.05.047.00,Калуга,Кукуруза,2024-05-27,2024-10-19,1.298354909817707,9.8,26.1,21.48333333333333,19.87395833333333,13.531249999999998,12.625000000000004,18.86807701221333,19.57427280939476,10.679904429844552,9.78617644004732,Судецветные,Яровая,2.6152563211200004,0.29968552393857095,2.8513455701554467
4865,6758,2024 40.14.08.001.00,Калуга,Кукуруза,2024-05-27,2024-09-05,0.5786749845508631,9.8,7.68,20.929411764705875,21.576470588235296,18.980882352941176,19.450000000000003,18.2802745895106,20.446518614723622,18.02831794450966,18.016042756836654,Судецветные,Яровая,2.649137175195275,1.1299519735116732,0.9525644084315168
4866,6759,2024 40.17.14.009.02,Калуга,Кукуруза,2024-05-27,2024-09-05,0.0,8.2,0.0,20.929411764705875,21.576470588235296,18.980882352941176,19.450000000000003,18.2802745895106,20.446518614723622,18.02831794450966,18.016042756836654,Судецветные,Яровая,2.649137175195275,1.1299519735116732,0.9525644084315168
4867,6760,2024 40.22.01.004.00,Калуга,Кукуруза,2024-05-27,2024-10-03,1.048610864904079,9.5,17.61,21.402325581395345,20.00930232558139,16.57093023255814,15.559375,18.712324835527983,19.741945035293373,13.672798721553075,12.123001127615405,Судецветные,Яровая,2.690000745867362,0.26735729028801813,2.898131511005065
4868,6761,2024 40.22.02.038.00,Калуга,Кукуруза,2024-05-27,2024-09-14,1.0068047394149868,9.5,16.5,20.881081081081074,21.3,18.131081081081085,18.45740740740741,18.493080275397343,20.29554164215357,16.444140074109583,16.402383763105306,Судецветные,Яровая,2.388000805683731,1.0044583578464312,1.6869410069715016
4869,6762,2024 40.22.02.051.01,Калуга,Кукуруза,2024-05-27,2024-09-15,1.265018390156165,9.5,24.16,20.881081081081074,21.3,18.131081081081085,18.305357142857144,18.493080275397343,20.29554164215357,16.444140074109583,15.818849151356767,Судецветные,Яровая,2.388000805683731,1.0044583578464312,1.6869410069715016
4870,6763,2024 40.22.02.052.00,Калуга,Кукуруза,2024-05-27,2024-09-14,1.275362800412609,9.5,24.51,20.881081081081074,21.3,18.131081081081085,18.45740740740741,18.493080275397343,20.29554164215357,16.444140074109583,16.402383763105306,Судецветные,Яровая,2.388000805683731,1.0044583578464312,1.6869410069715016
4871,6764,2024 40.22.02.054.00,Калуга,Кукуруза,2024-05-27,2024-09-12,1.0356164366535325,9.5,17.26,20.813888888888883,21.505555555555556,18.24027777777778,18.45740740740741,18.397427356218003,20.405616157808087,16.90711904786346,16.402383763105306,Судецветные,Яровая,2.41646153267088,1.0999393977474696,1.3331587299143202
4872,6765,2024 40.23.12.016.01,Калуга,Вика,2024-05-27,2024-07-22,0.49860843982739894,2.8,1.81,20.62631578947368,21.14736842105264,22.757894736842108,21.935714285714287,17.129828127228638,19.950791613179288,20.474230946416004,20.64546493902439,Злаковые,Яровая,3.496487662245041,1.1965768078733525,2.283663790426104
4873,6767,2024 54.17.02.003.00,Новосибирск,Пшеница,2024-05-27,2024-09-15,1.5451044984657436,2.6,9.589999999999998,20.881081081081074,21.3,18.131081081081085,18.305357142857144,18.493080275397343,20.29554164215357,16.444140074109583,15.818849151356767,Злаковые,Яровая,2.388000805683731,1.0044583578464312,1.6869410069715016
4874,6768,2024 54.17.04.002.00,Новосибирск,Кукуруза,2024-05-27,2024-10-06,1.9514503294309289,9.0,54.35000000000001,21.452272727272724,19.870454545454542,16.22159090909091,14.527272727272733,18.735553248356894,19.63572970559251,13.252232527401002,11.536139679975731,Судецветные,Яровая,2.716719478915831,0.2347248398620323,2.969358381689908
4875,6770,2024 54.17.09.010.00,Новосибирск,Вика,2024-05-27,2024-08-29,0.8833207126365852,3.7,5.25,20.709677419354836,22.14516129032258,19.270967741935483,19.130434782608692,18.071599353090303,20.63618826298825,18.904560494798496,18.61489807941558,Злаковые,Яровая,2.6380780662645336,1.5089730273343314,0.366407247136987
4876,6771,2024 54.17.09.013.00,Новосибирск,Вика,2024-05-27,2024-08-22,0.38372512147175847,3.1,1.45,20.69655172413793,22.241379310344836,19.165517241379305,18.55,17.925822353051114,20.562511276079107,19.115698708064667,18.744380697216062,Злаковые,Яровая,2.7707293710868157,1.6788680342657294,0.04981853331463881
4877,6774,2024 62.01.03.009.01,Рязань,Соя,2024-05-27,2024-09-25,0.4397898506492389,2.1,1.16,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Бобовые,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4878,6775,2024 62.01.03.012.00,Рязань,Соя,2024-05-27,2024-09-25,0.4700036292457356,2.1,1.26,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Бобовые,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4879,6776,2024 62.18.04.007.00,Рязань,Кукуруза,2024-05-27,2024-10-05,1.0753939985661025,6.1,11.78,21.452272727272724,19.870454545454542,16.22159090909091,14.527272727272733,18.735553248356894,19.63572970559251,13.252232527401002,11.536139679975731,Судецветные,Яровая,2.716719478915831,0.2347248398620323,2.969358381689908
4880,6777,2024 62.18.04.029.00,Рязань,Кукуруза,2024-05-27,2024-09-25,2.4986657247585664,8.0,89.33,21.247499999999995,20.2325,17.90875,17.171666666666663,18.66006266937669,19.97466971817904,15.314017433257629,14.445573379844866,Судецветные,Яровая,2.587437330623306,0.25783028182096146,2.5947325667423726
4881,6778,2024 62.18.04.031.02,Рязань,Соя,2024-05-27,2024-09-13,1.3190856114264407,2.0,5.48,20.813888888888883,21.505555555555556,18.24027777777778,18.45740740740741,18.397427356218003,20.405616157808087,16.90711904786346,16.402383763105306,Бобовые,Яровая,2.41646153267088,1.0999393977474696,1.3331587299143202
4882,6779,2024 62.18.07.008.02,Рязань,Соя,2024-05-27,2024-09-22,0.5567545556543905,2.0,1.49,21.035897435897432,20.646153846153844,18.29615384615385,18.022413793103446,18.635273782225,19.981474882935352,15.84050146123218,15.247671855769775,Бобовые,Яровая,2.400623653672433,0.664678963218492,2.4556523849216703
4883,6780,2024 62.23.06.006.00,Рязань,Кукуруза,2024-05-27,2024-09-07,1.4612278852689136,8.0,26.49,20.929411764705875,21.576470588235296,18.980882352941176,19.125000000000007,18.2802745895106,20.446518614723622,18.02831794450966,17.413398418992927,Судецветные,Яровая,2.649137175195275,1.1299519735116732,0.9525644084315168
4884,6781,2024 72.22.10.003.00,Тюмень,Люцерна,2024-05-27,2024-10-18,0.0,2.4,0.0,21.48333333333333,19.87395833333333,13.531249999999998,12.625000000000004,18.86807701221333,19.57427280939476,10.679904429844552,9.78617644004732,Бобовые,Яровая,2.6152563211200004,0.29968552393857095,2.8513455701554467
4885,6788,2024 22.47.11.006.00,Алтай,Соя,2024-05-28,2024-10-01,2.2910184566225804,2.0,17.77,21.51904761904762,19.96190476190476,16.746428571428574,15.585483870967742,18.81867640179378,19.7031151260115,14.08182732830156,12.988262517179615,Бобовые,Яровая,2.7003712172538386,0.2587896358932582,2.664601243127013
4886,6789,2024 40.10.08.028.00,Калуга,Пшеница,2024-05-28,2024-08-30,0.28105639747964367,5.3,1.7200000000000002,20.73870967741936,22.164516129032258,19.31935483870968,19.12173913043478,18.234511320919665,20.67266609138516,18.806792348856668,18.52766763032537,Злаковые,Яровая,2.504198356499696,1.4918500376470973,0.5125624898530106
4887,6790,2024 40.14.05.043.00,Калуга,Кукуруза,2024-05-28,2024-10-17,0.63592874090888,9.8,8.71,21.597872340425532,19.83829787234043,13.975531914893615,12.98,18.95944451186962,19.50296107527944,11.224536948181187,10.284075575197058,Судецветные,Яровая,2.638427828555912,0.3353367970609895,2.750994966712428
4888,6791,2024 40.14.05.046.00,Калуга,Кукуруза,2024-05-28,2024-10-19,0.8965044309753112,9.8,14.22,21.631250000000005,19.73645833333333,13.08333333333333,11.958333333333336,19.002515027628437,19.453382109788357,10.483716101311204,9.670788746719666,Судецветные,Яровая,2.628734972371568,0.28307622354497397,2.5996172320221262
4889,6792,2024 40.17.06.004.00,Калуга,Кукуруза,2024-05-28,2024-10-27,0.6360605001585699,8.2,7.29,21.6921568627451,19.304901960784317,11.064705882352944,9.55,19.18562868214861,18.611622605004055,8.830886748043149,7.7075494017561,Судецветные,Яровая,2.50652818059649,0.6932793557802626,2.2338191343097957
4890,6793,2024 40.17.14.022.00,Калуга,Кукуруза,2024-05-28,2024-09-14,1.1139413504272242,8.2,16.78,21.000000000000004,21.422222222222214,18.22083333333334,18.316666666666677,18.512644911171336,20.406669954031532,16.662714039714803,16.12217674144334,Судецветные,Яровая,2.487355088828668,1.0155522681906817,1.5581192936185353
