index,field_id,region,crop,end_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3,delta_t4,dif_1,dif_2,dif_3,dif_4
2203,2023 40.23.13.002.00,Калуга,Вика,2023-05-14,2023-07-15,0.2517891493911743,4.68,1.34,17.506666666666668,18.46,17.15333333333333,21.693333333333328,14.682303523035232,16.962204155374888,19.645990285427047,20.507420010490428,Злаковые,Яровая,2.8243631436314356,1.497795844625113,-2.492656952093718,1.1859133228429002,-1.4666666666666686,-4.966666666666665,-9.446341463414637,-4.874193548387096
2204,2023 46.22.02.039.00,Курск,Соя,2023-05-13,2023-09-29,1.6493874885934097,2.11,8.870000000000001,18.33714285714285,20.248571428571434,19.628571428571423,15.311428571428571,16.263861788617884,20.211937038702185,18.83720970217355,13.88855399584076,Бобовые,Яровая,2.0732810685249667,0.03663438986924916,0.7913617263978736,1.4228745755878123,-5.178048780487803,-9.353658536585364,-4.15625,-3.095121951219511
2205,2023 46.22.02.050.00,Курск,Соя,2023-05-13,2023-09-30,1.9580233523487205,2.11,12.840000000000002,18.33714285714285,20.248571428571434,19.628571428571423,15.311428571428571,16.263861788617884,20.211937038702185,18.83720970217355,13.88855399584076,Бобовые,Яровая,2.0732810685249667,0.03663438986924916,0.7913617263978736,1.4228745755878123,-5.178048780487803,-9.353658536585364,-4.15625,-3.095121951219511
2206,2023 46.22.02.067.00,Курск,Соя,2023-05-13,2023-09-28,1.3957283933532494,2.11,6.41,18.12941176470588,20.385294117647064,20.311764705882357,15.547058823529412,16.1044775227164,20.200236478147517,19.236223760845792,14.602983459372185,Бобовые,Яровая,2.0249342419894774,0.18505763949954712,1.0755409450365647,0.9440753641572268,-5.178048780487803,-9.353658536585364,-4.15625,-3.88780487804878
2207,2023 46.22.03.052.00,Курск,Соя,2023-05-12,2023-09-29,1.1001908209611595,2.11,4.23,18.737142857142864,20.3,20.00571428571428,15.32571428571429,15.995478126209832,20.16134836010436,19.08622087532934,14.163225361060906,Бобовые,Яровая,2.7416647309330315,0.13865163989564167,0.9194934103849413,1.162488924653383,-4.129268292682928,-8.604878048780488,-3.752777777777776,-3.647222222222224
2208,2023 46.22.06.030.01,Курск,Кукуруза,2023-05-15,2023-11-25,1.4310620495139692,6.88,21.9,18.258333333333333,21.604166666666668,14.112500000000006,3.8145833333333337,17.5354676368615,20.08355210509348,13.46743734930456,3.622723977911823,Судецветные,Яровая,0.7228656964718319,1.5206145615731863,0.6450626506954453,0.19185935542151045,-9.45609756097561,-7.551724137931032,-6.0414634146341495,-6.6975
2209,2023 47.22.06.049.03,СПб,Ячмень,2023-05-13,2023-10-27,0.40736805825425054,3.5,1.76,17.997619047619047,20.997619047619047,17.30952380952381,9.276190476190475,16.856566371467284,20.170135338742977,16.571808694314146,8.655396874782191,Злаковые,Яровая,1.1410526761517623,0.8274837088760698,0.7377151152096637,0.620793601408284,-9.353658536585364,-4.15625,-3.88780487804878,-6.153658536585368
2210,2023 50.33.02.045.00,Москва,Кукуруза,2023-05-12,2023-10-06,0.7757183345868405,7.9,9.26,18.859459459459465,19.96756756756757,19.8054054054054,13.921621621621624,16.21312532044239,20.10949583027524,18.924658324535155,12.066570024031464,Судецветные,Яровая,2.6463341390170747,-0.141928262707669,0.8807470808702433,1.85505159759016,-4.129268292682928,-8.604878048780488,-3.724390243902441,-5.526829268292684
2211,2023 50.33.02.054.01,Москва,Кукуруза,2023-05-13,2023-09-16,1.1943059775854763,7.9,18.18,18.229032258064517,20.080645161290327,20.870967741935484,16.177419354838708,15.819387621295563,20.10311030071149,19.86088551228254,15.993670001265892,Судецветные,Яровая,2.409644636768954,-0.02246513942116124,1.0100822296529444,0.18374935357281608,-4.966666666666665,-9.353658536585364,-4.15625,-3.88780487804878
2212,2023 50.33.02.055.00,Москва,Кукуруза,2023-05-12,2023-09-04,1.2087713992138338,7.9,18.56,18.64137931034483,19.517241379310345,21.486206896551728,18.25172413793103,15.396981590505558,19.810787833364987,20.193609490651102,17.655256523601285,Судецветные,Яровая,3.2443977198392737,-0.29354645405464197,1.2925974059006258,0.5964676143297467,-2.0333333333333314,-8.604878048780488,-3.752777777777776,-3.724390243902441
2213,2023 54.17.04.001.01,Новосибирск,Пшеница,2023-05-13,2023-08-19,1.7379162372072319,3.72,17.43,17.599999999999998,18.304166666666664,21.84583333333333,21.20416666666667,15.12754911924119,19.17526048496372,20.557846093044255,19.524544185136797,Злаковые,Яровая,2.4724508807588084,-0.8710938182970551,1.2879872402890769,1.6796224815298721,-4.966666666666665,-9.353658536585364,-3.851219512195122,-4.15625
2214,2023 54.17.07.012.00,Новосибирск,Горох,2023-05-12,2023-08-30,2.465595704874913,2.44,26.28,18.23703703703704,19.18518518518518,21.34814814814815,19.65185185185185,15.16453879353608,19.55022269696263,20.19772779629203,18.602301105222324,Бобовые,Яровая,3.072498243500961,-0.3650375117774516,1.1504203518561233,1.0495507466295244,-2.0333333333333314,-8.604878048780488,-3.752777777777776,-3.724390243902441
2215,2023 54.17.12.034.02,Новосибирск,Кукуруза,2023-05-14,2023-09-20,0.20749229514050604,8.5,1.96,17.690625,20.475,20.54375,15.134375000000002,15.95546663279133,20.254479673772288,19.649867319069397,15.190761006597992,Судецветные,Яровая,1.7351583672086708,0.22052032622771378,0.8938826809306022,-0.056386006597989535,-5.178048780487803,-9.446341463414637,-3.5292682926829286,-6.0414634146341495
2216,2023 54.17.12.038.00,Новосибирск,Кукуруза,2023-05-18,2023-09-25,1.067141856504248,8.5,16.21,18.634375,19.084375,21.303125,14.565625,16.70430640243902,20.223368548214967,19.75155574247217,14.018076851051765,Судецветные,Яровая,1.9300685975609788,-1.138993548214966,1.5515692575278308,0.5475481489482359,-5.297560975609756,-9.446341463414637,-4.403030303030302,-2.9365853658536576
2217,2023 54.28.11.006.01,Новосибирск,Вика,2023-05-12,2023-08-10,0.6219196712715775,4.0,3.45,16.950000000000003,19.85,21.45,21.54090909090909,14.84960581423996,18.59427552720359,20.341825614795404,20.282777370478986,Злаковые,Яровая,2.1003941857600434,1.2557244727964125,1.1081743852045953,1.2581317204301037,-2.0333333333333314,-8.604878048780488,-2.418181818181818,-3.752777777777776
2218,2023 62.01.04.001.00,Рязань,Кукуруза,2023-05-12,2023-10-16,0.859810054420704,5.9,8.04,18.81794871794872,20.274358974358968,19.17179487179487,11.93846153846154,16.43509137655479,20.123148548696843,18.080371416792257,11.047073267345866,Судецветные,Яровая,2.3828573413939296,0.15121042566212495,1.0914234550026123,0.8913882711156749,-7.934146341463411,-8.604878048780488,-3.724390243902441,-6.153658536585368
2219,2023 62.10.04.003.00,Рязань,Кукуруза,2023-05-12,2023-12-01,1.228328943158086,5.8,14.01,18.611764705882354,21.109803921568627,13.38627450980392,2.1549019607843136,17.22433331897756,19.7518852195009,12.772423111647887,1.364584377417372,Судецветные,Яровая,1.3874313869047938,1.3579187020677281,0.613851398156033,0.7903175833669416,-8.604878048780488,-3.752777777777776,-6.153658536585368,-8.048387096774192
2220,2023 62.17.14.007.00,Рязань,Подсолнечник,2023-05-13,2023-12-04,0.6270073780554004,2.5,2.18,18.215686274509803,21.00196078431372,13.24313725490196,1.6313725490196074,17.42834273100795,19.598949110131848,12.559777345038707,1.0107574705728086,Астровые,Яровая,0.7873435435018514,1.4030116741818723,0.6833599098632526,0.6206150784467988,-9.353658536585364,-4.15625,-6.153658536585368,-8.048387096774192
2221,2023 62.17.14.022.00,Рязань,Подсолнечник,2023-05-12,2024-04-21,0.44211842575619986,2.5,1.39,19.80348837209302,12.71860465116279,-4.631395348837209,0.6534883720930235,18.42996016147653,12.312513265442762,-5.315430846496468,-1.1724819667850648,Астровые,Озимая,1.3735282106164917,0.40609138572002834,0.6840354976592584,1.8259703388780881,-8.604878048780488,-6.153658536585368,-14.597560975609756,-6.549999999999999
2222,2023 62.17.14.023.00,Рязань,Подсолнечник,2023-05-13,2024-04-10,0.2592825979300829,2.5,0.74,19.439759036144576,13.766265060240965,-3.674698795180724,-1.9012048192771107,18.50447556420278,12.930834946610991,-4.379086790946334,-3.280106400390878,Астровые,Озимая,0.9352834719417942,0.8354301136299735,0.7043879957656101,1.3789015811137675,-9.353658536585364,-6.153658536585368,-14.677777777777775,-7.57560975609756
2223,2023 62.17.14.027.00,Рязань,Подсолнечник,2023-05-13,2024-04-10,0.5282725373697112,2.5,1.7399999999999998,19.439759036144576,13.766265060240965,-3.674698795180724,-1.9012048192771107,18.50447556420278,12.930834946610991,-4.379086790946334,-3.280106400390878,Астровые,Озимая,0.9352834719417942,0.8354301136299735,0.7043879957656101,1.3789015811137675,-9.353658536585364,-6.153658536585368,-14.677777777777775,-7.57560975609756
2224,2023 62.18.02.003.01,Рязань,Кукуруза,2023-05-13,2023-10-14,1.4846632793069952,5.49,18.74,18.49736842105263,20.092105263157897,19.178947368421053,12.40263157894737,16.52274818142918,20.184921327545197,18.23075418475049,11.385941947032052,Судецветные,Яровая,1.9746202396234516,-0.09281606438729995,0.9481931836705613,1.0166896319153178,-5.178048780487803,-9.353658536585364,-4.15625,-6.153658536585368
2226,2023 22.47.10.016.00,Алтай,Кукуруза,2023-05-16,2023-09-17,2.0451849574135057,8.5,57.21000000000001,18.92903225806452,20.080645161290327,21.22258064516129,15.193548387096772,16.463314100882943,20.269830545673152,19.751605074180294,15.22595802140206,Судецветные,Яровая,2.465718157181577,-0.1891853843828244,1.4709755709809968,-0.03240963430528687,-4.966666666666665,-9.446341463414637,-2.8062499999999986,-5.773170731707317
2227,2023 22.47.11.016.00,Алтай,Ячмень,2023-05-14,2023-08-31,1.39078875070773,3.33,10.05,18.14814814814815,18.211111111111105,21.23703703703704,18.71481481481482,15.49467529860484,19.754773769803112,20.151911752921293,18.182429632497385,Злаковые,Яровая,2.6534728495433093,-1.543662658692007,1.0851252841157475,0.5323851823174337,-4.966666666666665,-9.446341463414637,-4.874193548387096,-4.104878048780487
2228,2023 22.47.11.017.00,Алтай,Ячмень,2023-05-13,2023-08-31,1.413693335308005,3.33,10.36,17.95185185185185,18.837037037037035,21.25555555555556,19.25185185185185,15.43135350797952,19.693170416023158,20.18745019070561,18.26721941720079,Злаковые,Яровая,2.5204983438723296,-0.8561333789861223,1.0681053648499486,0.9846324346510613,-4.966666666666665,-9.353658536585364,-4.15625,-3.88780487804878
2229,2023 22.47.11.031.00,Алтай,Ячмень,2023-05-16,2023-08-31,1.8853391508547317,3.33,18.61,18.859259259259257,18.96666666666667,21.507407407407413,18.803703703703704,16.110784904145333,19.82748285205848,20.139901676246605,18.1494145383373,Злаковые,Яровая,2.748474355113924,-0.8608161853918119,1.3675057311608079,0.6542891653664036,-4.966666666666665,-9.446341463414637,-7.551724137931032,-5.419512195121953
2230,2023 36.01.21.047.00,Воронеж,Кукуруза,2023-05-14,2023-08-26,0.0,8.1,0.0,18.111538461538466,17.94615384615384,21.265384615384612,19.573076923076925,15.362294142172193,19.74254286323105,20.24770185877262,18.509615012358918,Судецветные,Яровая,2.749244319366273,-1.7963890170772103,1.0176827566119933,1.0634619107180079,-4.966666666666665,-9.446341463414637,-4.874193548387096,-4.104878048780487
2231,2023 36.02.03.030.00,Воронеж,Кукуруза,2023-05-14,2023-11-07,0.7174644882106517,6.5,6.82,17.700000000000003,21.34090909090909,16.23181818181818,7.15,17.042366730096003,20.142286685948783,15.790006922547452,6.773202214992864,Судецветные,Яровая,0.6576332699040002,1.1986224049603074,0.44181125927072884,0.37679778500713645,-9.446341463414637,-4.874193548387096,-6.0414634146341495,-6.153658536585368
2232,2023 36.02.03.035.00,Воронеж,Кукуруза,2023-05-13,2023-11-08,0.7842527290822383,6.5,7.74,17.988888888888887,21.462222222222223,16.397777777777776,6.4155555555555575,17.00036024419384,20.191896492020472,15.573346487034494,6.046669893521997,Судецветные,Яровая,0.9885286446950481,1.2703257302017512,0.8244312907432825,0.3688856620335601,-9.353658536585364,-4.15625,-3.88780487804878,-6.153658536585368
2233,2023 36.02.03.036.00,Воронеж,Кукуруза,2023-05-13,2023-12-05,1.2101077928934518,6.5,15.3,18.215686274509803,21.00196078431372,13.24313725490196,1.6313725490196074,17.42834273100795,19.598949110131848,12.559777345038707,1.0107574705728086,Судецветные,Яровая,0.7873435435018514,1.4030116741818723,0.6833599098632526,0.6206150784467988,-9.353658536585364,-4.15625,-6.153658536585368,-8.048387096774192
2234,2023 36.02.03.037.00,Воронеж,Кукуруза,2023-05-13,2023-12-05,1.2523233114207986,6.5,16.24,18.215686274509803,21.00196078431372,13.24313725490196,1.6313725490196074,17.42834273100795,19.598949110131848,12.559777345038707,1.0107574705728086,Судецветные,Яровая,0.7873435435018514,1.4030116741818723,0.6833599098632526,0.6206150784467988,-9.353658536585364,-4.15625,-6.153658536585368,-8.048387096774192
2235,2023 36.02.06.047.00,Воронеж,Кукуруза,2023-05-14,2023-11-23,0.6031989438970058,6.51,5.39,17.710416666666667,21.429166666666664,14.429166666666672,4.097916666666666,17.23381923158529,20.00605651883671,13.690683470812266,4.058650387697246,Судецветные,Яровая,0.4765974350813771,1.4231101478299522,0.7384831958544069,0.039266278969420476,-9.446341463414637,-4.874193548387096,-6.0414634146341495,-8.048387096774192
2236,2023 36.02.18.027.00,Воронеж,Кукуруза,2023-05-13,2023-12-08,1.467754001371972,6.51,21.74,18.3,20.61538461538461,13.209615384615384,0.6307692307692304,17.484458091246545,19.42134267790136,12.181751608103156,0.2884410745627305,Судецветные,Яровая,0.8155419087534561,1.1940419374832487,1.0278637765122287,0.3423281562064999,-9.353658536585364,-4.15625,-6.153658536585368,-8.048387096774192
2237,2023 36.05.07.055.00,Воронеж,Кукуруза,2023-05-15,2023-08-28,1.9502815330001135,7.5,45.23,18.961538461538463,18.2,21.357692307692307,19.615384615384617,15.846901709401711,19.835274941014276,20.291022549506053,18.514345376845377,Судецветные,Яровая,3.114636752136752,-1.635274941014277,1.0666697581862543,1.10103923853924,-4.533333333333333,-9.45609756097561,-7.551724137931032,-4.104878048780487
2238,2023 36.05.07.065.00,Воронеж,Кукуруза,2023-05-16,2023-08-30,1.894717100269571,7.5,42.38,18.74230769230769,18.9,21.35384615384616,19.71153846153846,15.964858244736291,19.84417869134209,20.256003928576977,18.45384793052476,Судецветные,Яровая,2.7774494475713993,-0.944178691342092,1.0978422252691828,1.2576905310137008,-4.966666666666665,-9.446341463414637,-7.551724137931032,-4.104878048780487
2239,2023 36.05.07.087.00,Воронеж,Кукуруза,2023-05-14,2023-08-25,2.0125892346919954,7.5,48.62,18.111538461538466,17.94615384615384,21.265384615384612,19.573076923076925,15.362294142172193,19.74254286323105,20.24770185877262,18.509615012358918,Судецветные,Яровая,2.749244319366273,-1.7963890170772103,1.0176827566119933,1.0634619107180079,-4.966666666666665,-9.446341463414637,-4.874193548387096,-4.104878048780487
2240,2023 36.11.01.034.00,Воронеж,Соя,2023-05-14,2023-09-27,0.8654184015003984,2.5,3.44,17.947058823529414,20.114705882352943,20.07352941176471,15.247058823529414,16.180324406185235,20.25233981850017,19.147433359522672,14.362830789379576,Бобовые,Яровая,1.7667344173441784,-0.1376339361472283,0.9260960522420376,0.8842280341498387,-5.178048780487803,-9.446341463414637,-3.5292682926829286,-6.0414634146341495
